Updated_12/23/2020_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"105,970"
Total deaths,"1,403"
Positive tests,"147,128"
Negative tests,"2,370,768"
Total tests,"2,517,896"
